Date,Time,TimeStamp,Temp_unit,Temp
2022-03-03,10:10:00,PM,C,-5
2022-03-03,11:10:00,PM,C,-5.5
2022-03-04,12:10:00,AM,C,-6
2022-03-04,1:10:00,AM,C,-7
2022-03-04,2:10:00,AM,C,-7.5
2022-03-04,3:10:00,AM,C,-8
2022-03-04,4:10:00,AM,C,-9
2022-03-04,5:10:00,AM,C,-9.5
2022-03-04,6:10:00,AM,C,-9.5
2022-03-04,7:10:00,AM,C,-10
2022-03-04,8:10:00,AM,C,-10.5
2022-03-04,9:10:00,AM,C,-10.5
2022-03-04,10:10:00,AM,C,-10.5
2022-03-04,11:10:00,AM,C,-8.5
2022-03-04,12:10:00,PM,C,-6.5
2022-03-04,1:10:00,PM,C,-7.5
2022-03-04,2:10:00,PM,C,-7.5
2022-03-04,3:10:00,PM,C,-7
2022-03-04,4:10:00,PM,C,-7
2022-03-04,5:10:00,PM,C,-6.5
2022-03-04,6:10:00,PM,C,-5
2022-03-04,7:10:00,PM,C,-4.5
2022-03-04,8:10:00,PM,C,-4
2022-03-04,9:10:00,PM,C,-4
2022-03-04,10:10:00,PM,C,-4.5
2022-03-04,11:10:00,PM,C,-4.5
2022-03-05,12:10:00,AM,C,-4.5
2022-03-05,1:10:00,AM,C,-5
2022-03-05,2:10:00,AM,C,-5
2022-03-05,3:10:00,AM,C,-5.5
2022-03-05,4:10:00,AM,C,-5.5
2022-03-05,5:10:00,AM,C,-6
2022-03-05,6:10:00,AM,C,-6.5
2022-03-05,7:10:00,AM,C,-7
2022-03-05,8:10:00,AM,C,-7
2022-03-05,9:10:00,AM,C,-7.5
2022-03-05,10:10:00,AM,C,-8
2022-03-05,11:10:00,AM,C,-7
2022-03-05,12:10:00,PM,C,-4.5
2022-03-05,1:10:00,PM,C,-5.5
2022-03-05,2:10:00,PM,C,-5
2022-03-05,3:10:00,PM,C,-4.5
2022-03-05,4:10:00,PM,C,-3
2022-03-05,5:10:00,PM,C,-2
2022-03-05,6:10:00,PM,C,-0.5
2022-03-05,7:10:00,PM,C,-0.5
2022-03-05,8:10:00,PM,C,-0.5
2022-03-05,9:10:00,PM,C,-0.5
2022-03-05,10:10:00,PM,C,-1
2022-03-05,11:10:00,PM,C,-1
2022-03-06,12:10:00,AM,C,-1
2022-03-06,1:10:00,AM,C,-1
2022-03-06,2:10:00,AM,C,-1
2022-03-06,3:10:00,AM,C,-1
2022-03-06,4:10:00,AM,C,-1
2022-03-06,5:10:00,AM,C,-1
2022-03-06,6:10:00,AM,C,-1
2022-03-06,7:10:00,AM,C,-1.5
2022-03-06,8:10:00,AM,C,-2
2022-03-06,9:10:00,AM,C,-2.5
2022-03-06,10:10:00,AM,C,-3
2022-03-06,11:10:00,AM,C,-3.5
2022-03-06,12:10:00,PM,C,-2
2022-03-06,1:10:00,PM,C,-3
2022-03-06,2:10:00,PM,C,-3
2022-03-06,3:10:00,PM,C,-3
2022-03-06,4:10:00,PM,C,-2.5
2022-03-06,5:10:00,PM,C,-2.5
2022-03-06,6:10:00,PM,C,-2
2022-03-06,7:10:00,PM,C,-1.5
2022-03-06,8:10:00,PM,C,-2
2022-03-06,9:10:00,PM,C,-2.5
2022-03-06,10:10:00,PM,C,-3
2022-03-06,11:10:00,PM,C,-4
2022-03-07,12:10:00,AM,C,-5
2022-03-07,1:10:00,AM,C,-6
2022-03-07,2:10:00,AM,C,-7
2022-03-07,3:10:00,AM,C,-7.5
2022-03-07,4:10:00,AM,C,-8.5
2022-03-07,5:10:00,AM,C,-9
2022-03-07,6:10:00,AM,C,-9.5
2022-03-07,7:10:00,AM,C,-9.5
2022-03-07,8:10:00,AM,C,-10
2022-03-07,9:10:00,AM,C,-10
2022-03-07,10:10:00,AM,C,-10.5
2022-03-07,11:10:00,AM,C,-11
2022-03-07,12:10:00,PM,C,-10.5
2022-03-07,1:10:00,PM,C,-6
2022-03-07,2:10:00,PM,C,-7.5
2022-03-07,3:10:00,PM,C,-7
2022-03-07,4:10:00,PM,C,-6.5
2022-03-07,5:10:00,PM,C,-5.5
2022-03-07,6:10:00,PM,C,-4.5
2022-03-07,7:10:00,PM,C,-4
2022-03-07,8:10:00,PM,C,-4
2022-03-07,9:10:00,PM,C,-4.5
2022-03-07,10:10:00,PM,C,-5.5
2022-03-07,11:10:00,PM,C,-6.5
2022-03-08,12:10:00,AM,C,-7.5
2022-03-08,1:10:00,AM,C,-8.5
2022-03-08,2:10:00,AM,C,-9
2022-03-08,3:10:00,AM,C,-9.5
2022-03-08,4:10:00,AM,C,-10.5
2022-03-08,5:10:00,AM,C,-11.5
2022-03-08,6:10:00,AM,C,-12.5
2022-03-08,7:10:00,AM,C,-13
2022-03-08,8:10:00,AM,C,-13.5
2022-03-08,9:10:00,AM,C,-14.5
2022-03-08,10:10:00,AM,C,-14.5
2022-03-08,11:10:00,AM,C,-14.5
2022-03-08,12:10:00,PM,C,-13.5
2022-03-08,1:10:00,PM,C,-12
2022-03-08,2:10:00,PM,C,-10
2022-03-08,3:10:00,PM,C,-9.5
2022-03-08,4:10:00,PM,C,-8.5
2022-03-08,5:10:00,PM,C,-7
2022-03-08,6:10:00,PM,C,-6
2022-03-08,7:10:00,PM,C,-5.5
2022-03-08,8:10:00,PM,C,-5.5
2022-03-08,9:10:00,PM,C,-6
2022-03-08,10:10:00,PM,C,-6.5
2022-03-08,11:10:00,PM,C,-7.5
2022-03-09,12:10:00,AM,C,-8.5
2022-03-09,1:10:00,AM,C,-9
2022-03-09,2:10:00,AM,C,-10
2022-03-09,3:10:00,AM,C,-10.5
2022-03-09,4:10:00,AM,C,-11
2022-03-09,5:10:00,AM,C,-11
2022-03-09,6:10:00,AM,C,-11.5
2022-03-09,7:10:00,AM,C,-11.5
2022-03-09,8:10:00,AM,C,-11.5
2022-03-09,9:10:00,AM,C,-11.5
2022-03-09,10:10:00,AM,C,-11
2022-03-09,11:10:00,AM,C,-11
2022-03-09,12:10:00,PM,C,-10.5
2022-03-09,1:10:00,PM,C,-4.5
2022-03-09,2:10:00,PM,C,-6
2022-03-09,3:10:00,PM,C,-5.5
2022-03-09,4:10:00,PM,C,-5
2022-03-09,5:10:00,PM,C,-3.5
2022-03-09,6:10:00,PM,C,-3
2022-03-09,7:10:00,PM,C,-2
2022-03-09,8:10:00,PM,C,-2
2022-03-09,9:10:00,PM,C,-2.5
2022-03-09,10:10:00,PM,C,-3
2022-03-09,11:10:00,PM,C,-3.5
2022-03-10,12:10:00,AM,C,-4
2022-03-10,1:10:00,AM,C,-4.5
2022-03-10,2:10:00,AM,C,-5
2022-03-10,3:10:00,AM,C,-5.5
2022-03-10,4:10:00,AM,C,-5.5
2022-03-10,5:10:00,AM,C,-6
2022-03-10,6:10:00,AM,C,-6
2022-03-10,7:10:00,AM,C,-6
2022-03-10,8:10:00,AM,C,-6
2022-03-10,9:10:00,AM,C,-6.5
2022-03-10,10:10:00,AM,C,-6.5
2022-03-10,11:10:00,AM,C,-6.5
2022-03-10,12:10:00,PM,C,-6
2022-03-10,1:10:00,PM,C,-1
2022-03-10,2:10:00,PM,C,-2.5
2022-03-10,3:10:00,PM,C,-3
2022-03-10,4:10:00,PM,C,-3
2022-03-10,5:10:00,PM,C,-3
2022-03-10,6:10:00,PM,C,-3
2022-03-10,7:10:00,PM,C,-2.5
2022-03-10,8:10:00,PM,C,-2.5
2022-03-10,9:10:00,PM,C,-3
2022-03-10,10:10:00,PM,C,-3
2022-03-10,11:10:00,PM,C,-3.5
2022-03-11,12:10:00,AM,C,-3.5
2022-03-11,1:10:00,AM,C,-3.5
2022-03-11,2:10:00,AM,C,-4
2022-03-11,3:10:00,AM,C,-4
2022-03-11,4:10:00,AM,C,-4
2022-03-11,5:10:00,AM,C,-4
2022-03-11,6:10:00,AM,C,-4.5
2022-03-11,7:10:00,AM,C,-4.5
2022-03-11,8:10:00,AM,C,-4.5
2022-03-11,9:10:00,AM,C,-4.5
2022-03-11,10:10:00,AM,C,-4.5
2022-03-11,11:10:00,AM,C,-4.5
2022-03-11,12:10:00,PM,C,-1.5
2022-03-11,1:10:00,PM,C,-0.5
2022-03-11,2:10:00,PM,C,-2
2022-03-11,3:10:00,PM,C,-2.5
2022-03-11,4:10:00,PM,C,-2.5
2022-03-11,5:10:00,PM,C,-2.5
2022-03-11,6:10:00,PM,C,-2.5
2022-03-11,7:10:00,PM,C,-2.5
2022-03-11,8:10:00,PM,C,-2.5
2022-03-11,9:10:00,PM,C,-3
2022-03-11,10:10:00,PM,C,-3
2022-03-11,11:10:00,PM,C,-3.5
2022-03-12,12:10:00,AM,C,-4
2022-03-12,1:10:00,AM,C,-4.5
2022-03-12,2:10:00,AM,C,-4.5
2022-03-12,3:10:00,AM,C,-5
2022-03-12,4:10:00,AM,C,-5
2022-03-12,5:10:00,AM,C,-5
2022-03-12,6:10:00,AM,C,-5.5
2022-03-12,7:10:00,AM,C,-5.5
2022-03-12,8:10:00,AM,C,-5.5
2022-03-12,9:10:00,AM,C,-5.5
2022-03-12,10:10:00,AM,C,-6
2022-03-12,11:10:00,AM,C,-2.5
2022-03-12,12:10:00,PM,C,-3
2022-03-12,1:10:00,PM,C,-4.5
2022-03-12,2:10:00,PM,C,-5
2022-03-12,3:10:00,PM,C,-5
2022-03-12,4:10:00,PM,C,-5.5
2022-03-12,5:10:00,PM,C,-5.5
2022-03-12,6:10:00,PM,C,-5.5
2022-03-12,7:10:00,PM,C,-6
2022-03-12,8:10:00,PM,C,-6.5
2022-03-12,9:10:00,PM,C,-6.5
2022-03-12,10:10:00,PM,C,-7
2022-03-12,11:10:00,PM,C,-7.5
2022-03-13,12:10:00,AM,C,-8
2022-03-13,1:10:00,AM,C,-8
2022-03-13,3:10:00,AM,C,-8.5
2022-03-13,4:10:00,AM,C,-9
2022-03-13,5:10:00,AM,C,-9.5
2022-03-13,6:10:00,AM,C,-9.5
2022-03-13,7:10:00,AM,C,-10
2022-03-13,8:10:00,AM,C,-10
2022-03-13,9:10:00,AM,C,-10.5
2022-03-13,10:10:00,AM,C,-10.5
2022-03-13,11:10:00,AM,C,-11
2022-03-13,12:10:00,PM,C,-11
2022-03-13,1:10:00,PM,C,-11
2022-03-13,2:10:00,PM,C,-7
2022-03-13,3:10:00,PM,C,-8.5
2022-03-13,4:10:00,PM,C,-9
2022-03-13,5:10:00,PM,C,-8.5
2022-03-13,6:10:00,PM,C,-8.5
2022-03-13,7:10:00,PM,C,-8
2022-03-13,8:10:00,PM,C,-8
2022-03-13,9:10:00,PM,C,-8
2022-03-13,10:10:00,PM,C,-8.5
2022-03-13,11:10:00,PM,C,-8.5
2022-03-14,12:10:00,AM,C,-9
2022-03-14,1:10:00,AM,C,-9
2022-03-14,2:10:00,AM,C,-9.5
2022-03-14,3:10:00,AM,C,-9.5
2022-03-14,4:10:00,AM,C,-10
2022-03-14,5:10:00,AM,C,-10
2022-03-14,6:10:00,AM,C,-10.5
2022-03-14,7:10:00,AM,C,-11
2022-03-14,8:10:00,AM,C,-11
2022-03-14,9:10:00,AM,C,-11
2022-03-14,10:10:00,AM,C,-11.5
2022-03-14,11:10:00,AM,C,-11.5
2022-03-14,12:10:00,PM,C,-11.5
2022-03-14,1:10:00,PM,C,-10.5
2022-03-14,2:10:00,PM,C,-6
2022-03-14,3:10:00,PM,C,-8
2022-03-14,4:10:00,PM,C,-8.5
2022-03-14,5:10:00,PM,C,-8
2022-03-14,6:10:00,PM,C,-7.5
2022-03-14,7:10:00,PM,C,-7.5
2022-03-14,8:10:00,PM,C,-7.5
2022-03-14,9:10:00,PM,C,-8
2022-03-14,10:10:00,PM,C,-8.5
2022-03-14,11:10:00,PM,C,-9
2022-03-15,12:10:00,AM,C,-9.5
2022-03-15,1:10:00,AM,C,-9.5
2022-03-15,2:10:00,AM,C,-10
2022-03-15,3:10:00,AM,C,-10.5
2022-03-15,4:10:00,AM,C,-10.5
2022-03-15,5:10:00,AM,C,-11
2022-03-15,6:10:00,AM,C,-11.5
2022-03-15,7:10:00,AM,C,-11.5
2022-03-15,8:10:00,AM,C,-12
2022-03-15,9:10:00,AM,C,-12
2022-03-15,10:10:00,AM,C,-12.5
2022-03-15,11:10:00,AM,C,-12.5
2022-03-15,12:10:00,PM,C,-12.5
2022-03-15,1:10:00,PM,C,-12
2022-03-15,2:10:00,PM,C,-12
2022-03-15,3:10:00,PM,C,-11.5
2022-03-15,4:10:00,PM,C,-11
2022-03-15,5:10:00,PM,C,-10.5
2022-03-15,6:10:00,PM,C,-9.5
2022-03-15,7:10:00,PM,C,-9
2022-03-15,8:10:00,PM,C,-8.5
2022-03-15,9:10:00,PM,C,-8
2022-03-15,10:10:00,PM,C,-8.5
2022-03-15,11:10:00,PM,C,-9
2022-03-16,12:10:00,AM,C,-9.5
2022-03-16,1:10:00,AM,C,-10.5
2022-03-16,2:10:00,AM,C,-11
2022-03-16,3:10:00,AM,C,-11
2022-03-16,4:10:00,AM,C,-11
2022-03-16,5:10:00,AM,C,-11
2022-03-16,6:10:00,AM,C,-11.5
2022-03-16,7:10:00,AM,C,-11.5
2022-03-16,8:10:00,AM,C,-11.5
2022-03-16,9:10:00,AM,C,-11.5
2022-03-16,10:10:00,AM,C,-11.5
2022-03-16,11:10:00,AM,C,-11
2022-03-16,12:10:00,PM,C,-10.5
2022-03-16,1:10:00,PM,C,-9
2022-03-16,2:10:00,PM,C,-7.5
2022-03-16,3:10:00,PM,C,-6
2022-03-16,4:10:00,PM,C,-4.5
2022-03-16,5:10:00,PM,C,-3.5
2022-03-16,6:10:00,PM,C,-3
2022-03-16,7:10:00,PM,C,-2
2022-03-16,8:10:00,PM,C,-1.5
2022-03-16,9:10:00,PM,C,-1
2022-03-16,10:10:00,PM,C,-1
2022-03-16,11:10:00,PM,C,-1
2022-03-17,12:10:00,AM,C,-1.5
2022-03-17,1:10:00,AM,C,-1.5
2022-03-17,2:10:00,AM,C,-2
2022-03-17,3:10:00,AM,C,-2.5
2022-03-17,4:10:00,AM,C,-3
2022-03-17,5:10:00,AM,C,-3.5
2022-03-17,6:10:00,AM,C,-3.5
2022-03-17,7:10:00,AM,C,-4
2022-03-17,8:10:00,AM,C,-4.5
2022-03-17,9:10:00,AM,C,-5
2022-03-17,10:10:00,AM,C,-5.5
2022-03-17,11:10:00,AM,C,-5.5
2022-03-17,12:10:00,PM,C,-5.5
2022-03-17,1:10:00,PM,C,-5
2022-03-17,2:10:00,PM,C,8
2022-03-17,3:10:00,PM,C,13.5
2022-03-17,4:10:00,PM,C,14.5
2022-03-17,5:10:00,PM,C,16
2022-03-17,6:10:00,PM,C,17.5
2022-03-17,7:10:00,PM,C,23.5
